[13:02:07.725] Namespace(D_lr=0.0001, base_lr=0.01, batch_size=4, beta=0.3, consistency=0.01, consistency_rampup=40.0, dataset_name='LA', deterministic=1, ema_decay=0.99, exp='vnet', gamma=0.5, gpu='2', labeled_bs=2, labelnum=25, max_iterations=6000, max_samples=123, model='SASSNet', root_path='/data/omnisky/postgraduate/Yb/data_set/LASet/data', seed=1337)
[13:02:10.708] 12 itertations per epoch
[13:02:13.311] iteration 1 : loss : 0.749962, loss_weight: 0.000067, loss_haus: 0.195604, loss_seg: 0.689958, loss_dice: 0.691233
[13:07:24.623] iteration 185 : loss : 0.240813, loss_weight: 0.000086, loss_haus: 0.043091, loss_seg: 0.191991, loss_dice: 0.227827
[13:07:26.274] iteration 186 : loss : 0.268765, loss_weight: 0.000086, loss_haus: 0.075846, loss_seg: 0.288495, loss_dice: 0.245952
[13:07:27.945] iteration 187 : loss : 0.179138, loss_weight: 0.000086, loss_haus: 0.046686, loss_seg: 0.234372, loss_dice: 0.165072
[13:07:29.602] iteration 188 : loss : 0.263774, loss_weight: 0.000086, loss_haus: 0.050721, loss_seg: 0.316318, loss_dice: 0.248495
[13:07:31.225] iteration 189 : loss : 0.339070, loss_weight: 0.000086, loss_haus: 0.050121, loss_seg: 0.286211, loss_dice: 0.323975
[13:07:32.831] iteration 190 : loss : 0.238768, loss_weight: 0.000086, loss_haus: 0.054308, loss_seg: 0.220249, loss_dice: 0.222411
[13:07:34.444] iteration 191 : loss : 0.242165, loss_weight: 0.000086, loss_haus: 0.047666, loss_seg: 0.211752, loss_dice: 0.227803
[13:07:36.111] iteration 192 : loss : 0.275059, loss_weight: 0.000086, loss_haus: 0.038863, loss_seg: 0.169684, loss_dice: 0.263333
[13:07:38.404] iteration 193 : loss : 0.208905, loss_weight: 0.000086, loss_haus: 0.046153, loss_seg: 0.203524, loss_dice: 0.194999
[13:07:40.051] iteration 194 : loss : 0.236737, loss_weight: 0.000086, loss_haus: 0.061127, loss_seg: 0.324571, loss_dice: 0.218340
[13:07:41.707] iteration 195 : loss : 0.384740, loss_weight: 0.000086, loss_haus: 0.080542, loss_seg: 0.399350, loss_dice: 0.360523
[13:07:43.355] iteration 196 : loss : 0.160469, loss_weight: 0.000086, loss_haus: 0.049646, loss_seg: 0.188208, loss_dice: 0.145519
[13:07:44.979] iteration 197 : loss : 0.354565, loss_weight: 0.000086, loss_haus: 0.056195, loss_seg: 0.344861, loss_dice: 0.337651
[13:07:46.638] iteration 198 : loss : 0.295106, loss_weight: 0.000086, loss_haus: 0.055638, loss_seg: 0.387753, loss_dice: 0.278359
[13:07:48.286] iteration 199 : loss : 0.265571, loss_weight: 0.000086, loss_haus: 0.048755, loss_seg: 0.280538, loss_dice: 0.250889
[13:07:49.924] iteration 200 : loss : 0.318618, loss_weight: 0.000086, loss_haus: 0.058691, loss_seg: 0.261199, loss_dice: 0.300949
[13:07:51.570] iteration 201 : loss : 0.454181, loss_weight: 0.000086, loss_haus: 0.064387, loss_seg: 0.255100, loss_dice: 0.434806
[13:07:53.170] iteration 202 : loss : 0.228328, loss_weight: 0.000086, loss_haus: 0.041790, loss_seg: 0.216034, loss_dice: 0.215728
[13:07:54.819] iteration 203 : loss : 0.103076, loss_weight: 0.000086, loss_haus: 0.035974, loss_seg: 0.161776, loss_dice: 0.092228
[13:07:56.451] iteration 204 : loss : 0.279922, loss_weight: 0.000086, loss_haus: 0.049736, loss_seg: 0.338217, loss_dice: 0.264937
[13:07:58.759] iteration 205 : loss : 0.240103, loss_weight: 0.000086, loss_haus: 0.052906, loss_seg: 0.295415, loss_dice: 0.224165
[13:08:00.376] iteration 206 : loss : 0.191848, loss_weight: 0.000086, loss_haus: 0.042572, loss_seg: 0.171893, loss_dice: 0.179002
[13:08:02.010] iteration 207 : loss : 0.223329, loss_weight: 0.000086, loss_haus: 0.069733, loss_seg: 0.211548, loss_dice: 0.202342
[13:08:03.632] iteration 208 : loss : 0.156927, loss_weight: 0.000086, loss_haus: 0.044902, loss_seg: 0.175051, loss_dice: 0.143384
[13:08:05.267] iteration 209 : loss : 0.278404, loss_weight: 0.000086, loss_haus: 0.047672, loss_seg: 0.300614, loss_dice: 0.264036
[13:08:06.906] iteration 210 : loss : 0.283961, loss_weight: 0.000086, loss_haus: 0.055029, loss_seg: 0.464427, loss_dice: 0.267379
[13:08:08.536] iteration 211 : loss : 0.344722, loss_weight: 0.000086, loss_haus: 0.048299, loss_seg: 0.379831, loss_dice: 0.330153
[13:08:10.158] iteration 212 : loss : 0.154781, loss_weight: 0.000086, loss_haus: 0.056738, loss_seg: 0.187181, loss_dice: 0.137696
[13:08:11.787] iteration 213 : loss : 0.270696, loss_weight: 0.000086, loss_haus: 0.058577, loss_seg: 0.189973, loss_dice: 0.253039
[13:08:13.429] iteration 214 : loss : 0.149721, loss_weight: 0.000086, loss_haus: 0.044250, loss_seg: 0.203141, loss_dice: 0.136377
[13:08:15.017] iteration 215 : loss : 0.277591, loss_weight: 0.000086, loss_haus: 0.045283, loss_seg: 0.186218, loss_dice: 0.263937
[13:08:16.656] iteration 216 : loss : 0.280932, loss_weight: 0.000086, loss_haus: 0.057353, loss_seg: 0.298484, loss_dice: 0.263670
[13:08:19.023] iteration 217 : loss : 0.322629, loss_weight: 0.000086, loss_haus: 0.052950, loss_seg: 0.225907, loss_dice: 0.306688
[13:08:20.681] iteration 218 : loss : 0.292548, loss_weight: 0.000086, loss_haus: 0.063103, loss_seg: 0.234202, loss_dice: 0.273559
[13:08:22.334] iteration 219 : loss : 0.240134, loss_weight: 0.000086, loss_haus: 0.054322, loss_seg: 0.335682, loss_dice: 0.223789
[13:08:23.964] iteration 220 : loss : 0.354129, loss_weight: 0.000086, loss_haus: 0.060958, loss_seg: 0.225565, loss_dice: 0.335792
[13:08:25.628] iteration 221 : loss : 0.194075, loss_weight: 0.000086, loss_haus: 0.048347, loss_seg: 0.200140, loss_dice: 0.179526
[13:08:27.265] iteration 222 : loss : 0.184018, loss_weight: 0.000086, loss_haus: 0.041702, loss_seg: 0.268799, loss_dice: 0.171466
[13:08:28.897] iteration 223 : loss : 0.153297, loss_weight: 0.000086, loss_haus: 0.040751, loss_seg: 0.237079, loss_dice: 0.141027
[13:08:30.510] iteration 224 : loss : 0.143352, loss_weight: 0.000086, loss_haus: 0.041509, loss_seg: 0.198166, loss_dice: 0.130856
[13:08:32.152] iteration 225 : loss : 0.200342, loss_weight: 0.000086, loss_haus: 0.053068, loss_seg: 0.311247, loss_dice: 0.184379
[13:08:33.817] iteration 226 : loss : 0.397051, loss_weight: 0.000086, loss_haus: 0.059735, loss_seg: 0.391219, loss_dice: 0.379080
[13:08:35.433] iteration 227 : loss : 0.233526, loss_weight: 0.000086, loss_haus: 0.043602, loss_seg: 0.230578, loss_dice: 0.220389
[13:08:37.089] iteration 228 : loss : 0.185095, loss_weight: 0.000086, loss_haus: 0.039785, loss_seg: 0.300101, loss_dice: 0.173100
[13:08:39.303] iteration 229 : loss : 0.321337, loss_weight: 0.000086, loss_haus: 0.054422, loss_seg: 0.465883, loss_dice: 0.304948
[13:08:40.941] iteration 230 : loss : 0.290060, loss_weight: 0.000086, loss_haus: 0.057760, loss_seg: 0.244040, loss_dice: 0.272662
[13:08:42.556] iteration 231 : loss : 0.322624, loss_weight: 0.000086, loss_haus: 0.042896, loss_seg: 0.432181, loss_dice: 0.309689
[13:08:44.206] iteration 232 : loss : 0.274239, loss_weight: 0.000086, loss_haus: 0.076710, loss_seg: 0.506881, loss_dice: 0.251152
[13:08:45.827] iteration 233 : loss : 0.237530, loss_weight: 0.000086, loss_haus: 0.049441, loss_seg: 0.299477, loss_dice: 0.222629
[13:08:47.435] iteration 234 : loss : 0.281357, loss_weight: 0.000086, loss_haus: 0.051511, loss_seg: 0.327855, loss_dice: 0.265836
[13:08:49.083] iteration 235 : loss : 0.162937, loss_weight: 0.000086, loss_haus: 0.043341, loss_seg: 0.222578, loss_dice: 0.149871
[13:08:50.709] iteration 236 : loss : 0.155992, loss_weight: 0.000086, loss_haus: 0.049274, loss_seg: 0.325923, loss_dice: 0.141146
[13:08:52.312] iteration 237 : loss : 0.269840, loss_weight: 0.000086, loss_haus: 0.054774, loss_seg: 0.256424, loss_dice: 0.253346
[13:08:53.919] iteration 238 : loss : 0.239167, loss_weight: 0.000086, loss_haus: 0.056394, loss_seg: 0.220228, loss_dice: 0.222192
[13:08:55.574] iteration 239 : loss : 0.191062, loss_weight: 0.000086, loss_haus: 0.046325, loss_seg: 0.205323, loss_dice: 0.177111
[13:08:57.234] iteration 240 : loss : 0.189411, loss_weight: 0.000086, loss_haus: 0.052829, loss_seg: 0.299802, loss_dice: 0.173510
[13:08:59.456] iteration 241 : loss : 0.149059, loss_weight: 0.000086, loss_haus: 0.064349, loss_seg: 0.214431, loss_dice: 0.129705
[13:09:01.117] iteration 242 : loss : 0.184168, loss_weight: 0.000086, loss_haus: 0.045443, loss_seg: 0.203538, loss_dice: 0.170489
[13:09:02.783] iteration 243 : loss : 0.168797, loss_weight: 0.000086, loss_haus: 0.045685, loss_seg: 0.194239, loss_dice: 0.155046
[13:09:04.413] iteration 244 : loss : 0.368292, loss_weight: 0.000086, loss_haus: 0.056445, loss_seg: 0.424268, loss_dice: 0.351321
[13:09:06.062] iteration 245 : loss : 0.304467, loss_weight: 0.000086, loss_haus: 0.053883, loss_seg: 0.189913, loss_dice: 0.288249
[13:09:07.691] iteration 246 : loss : 0.244876, loss_weight: 0.000086, loss_haus: 0.057038, loss_seg: 0.334860, loss_dice: 0.227721
[13:09:09.286] iteration 247 : loss : 0.197461, loss_weight: 0.000086, loss_haus: 0.040153, loss_seg: 0.217050, loss_dice: 0.185366
[13:09:10.916] iteration 248 : loss : 0.422325, loss_weight: 0.000086, loss_haus: 0.054483, loss_seg: 0.425594, loss_dice: 0.405930
[13:09:12.525] iteration 249 : loss : 0.209526, loss_weight: 0.000086, loss_haus: 0.052653, loss_seg: 0.236989, loss_dice: 0.193673
[13:09:14.207] iteration 250 : loss : 0.180078, loss_weight: 0.000086, loss_haus: 0.052284, loss_seg: 0.207207, loss_dice: 0.164333
[13:09:15.814] iteration 251 : loss : 0.325525, loss_weight: 0.000086, loss_haus: 0.047750, loss_seg: 0.198362, loss_dice: 0.311135
[13:09:17.540] iteration 252 : loss : 0.324209, loss_weight: 0.000086, loss_haus: 0.050286, loss_seg: 0.244421, loss_dice: 0.309056
[13:09:19.878] iteration 253 : loss : 0.190792, loss_weight: 0.000086, loss_haus: 0.047922, loss_seg: 0.173968, loss_dice: 0.176337
[13:09:21.562] iteration 254 : loss : 0.194920, loss_weight: 0.000086, loss_haus: 0.037060, loss_seg: 0.204626, loss_dice: 0.183720
[13:09:23.228] iteration 255 : loss : 0.116366, loss_weight: 0.000086, loss_haus: 0.041200, loss_seg: 0.160877, loss_dice: 0.103917
[13:09:24.845] iteration 256 : loss : 0.154266, loss_weight: 0.000086, loss_haus: 0.034700, loss_seg: 0.173947, loss_dice: 0.143780
[13:09:26.495] iteration 257 : loss : 0.198147, loss_weight: 0.000086, loss_haus: 0.057005, loss_seg: 0.264302, loss_dice: 0.180975
[13:09:28.106] iteration 258 : loss : 0.245517, loss_weight: 0.000086, loss_haus: 0.043168, loss_seg: 0.258954, loss_dice: 0.232496
[13:09:29.739] iteration 259 : loss : 0.201358, loss_weight: 0.000086, loss_haus: 0.058879, loss_seg: 0.271275, loss_dice: 0.183610
[13:09:31.385] iteration 260 : loss : 0.230957, loss_weight: 0.000086, loss_haus: 0.039012, loss_seg: 0.264527, loss_dice: 0.219178
[13:09:33.017] iteration 261 : loss : 0.142511, loss_weight: 0.000086, loss_haus: 0.034854, loss_seg: 0.172307, loss_dice: 0.131979
[13:09:34.693] iteration 262 : loss : 0.256639, loss_weight: 0.000086, loss_haus: 0.114334, loss_seg: 0.570314, loss_dice: 0.222264
[13:09:36.325] iteration 263 : loss : 0.378255, loss_weight: 0.000086, loss_haus: 0.069623, loss_seg: 0.292754, loss_dice: 0.357298
[13:09:37.946] iteration 264 : loss : 0.272780, loss_weight: 0.000086, loss_haus: 0.036365, loss_seg: 0.255444, loss_dice: 0.261807
[13:09:40.240] iteration 265 : loss : 0.242163, loss_weight: 0.000086, loss_haus: 0.044686, loss_seg: 0.188050, loss_dice: 0.228706
[13:09:41.900] iteration 266 : loss : 0.215674, loss_weight: 0.000086, loss_haus: 0.052369, loss_seg: 0.301367, loss_dice: 0.199903
[13:09:43.572] iteration 267 : loss : 0.145463, loss_weight: 0.000086, loss_haus: 0.040506, loss_seg: 0.151348, loss_dice: 0.133257
[13:09:45.171] iteration 268 : loss : 0.221909, loss_weight: 0.000086, loss_haus: 0.051685, loss_seg: 0.171562, loss_dice: 0.206338
[13:09:46.803] iteration 269 : loss : 0.242456, loss_weight: 0.000086, loss_haus: 0.048038, loss_seg: 0.218575, loss_dice: 0.227994
[13:09:48.466] iteration 270 : loss : 0.248053, loss_weight: 0.000086, loss_haus: 0.053590, loss_seg: 0.259685, loss_dice: 0.231913
[13:09:50.066] iteration 271 : loss : 0.221174, loss_weight: 0.000086, loss_haus: 0.039723, loss_seg: 0.211945, loss_dice: 0.209166
[13:09:51.697] iteration 272 : loss : 0.299731, loss_weight: 0.000086, loss_haus: 0.061883, loss_seg: 0.489699, loss_dice: 0.281093
[13:09:53.326] iteration 273 : loss : 0.282959, loss_weight: 0.000086, loss_haus: 0.071250, loss_seg: 0.372588, loss_dice: 0.261517
[13:09:54.943] iteration 274 : loss : 0.178627, loss_weight: 0.000086, loss_haus: 0.056001, loss_seg: 0.198214, loss_dice: 0.161731
[13:09:56.562] iteration 275 : loss : 0.205438, loss_weight: 0.000086, loss_haus: 0.039196, loss_seg: 0.256735, loss_dice: 0.193639
[13:09:58.176] iteration 276 : loss : 0.256602, loss_weight: 0.000086, loss_haus: 0.054775, loss_seg: 0.292026, loss_dice: 0.240080
[13:10:00.488] iteration 277 : loss : 0.224285, loss_weight: 0.000086, loss_haus: 0.048395, loss_seg: 0.262124, loss_dice: 0.209704
[13:10:02.120] iteration 278 : loss : 0.151820, loss_weight: 0.000086, loss_haus: 0.046268, loss_seg: 0.190875, loss_dice: 0.137850
[13:10:03.747] iteration 279 : loss : 0.168554, loss_weight: 0.000086, loss_haus: 0.045874, loss_seg: 0.122904, loss_dice: 0.154719
[13:10:05.361] iteration 280 : loss : 0.138630, loss_weight: 0.000086, loss_haus: 0.046514, loss_seg: 0.184174, loss_dice: 0.124588
[13:10:06.983] iteration 281 : loss : 0.145254, loss_weight: 0.000086, loss_haus: 0.034057, loss_seg: 0.143537, loss_dice: 0.134973
[13:10:08.637] iteration 282 : loss : 0.186661, loss_weight: 0.000086, loss_haus: 0.040646, loss_seg: 0.282596, loss_dice: 0.174398
[13:10:10.267] iteration 283 : loss : 0.135562, loss_weight: 0.000086, loss_haus: 0.037849, loss_seg: 0.153978, loss_dice: 0.124138
[13:10:11.870] iteration 284 : loss : 0.338243, loss_weight: 0.000086, loss_haus: 0.048580, loss_seg: 0.261646, loss_dice: 0.323609
[13:10:13.541] iteration 285 : loss : 0.255215, loss_weight: 0.000086, loss_haus: 0.055243, loss_seg: 0.270362, loss_dice: 0.238583
[13:10:15.167] iteration 286 : loss : 0.266376, loss_weight: 0.000086, loss_haus: 0.063257, loss_seg: 0.229463, loss_dice: 0.247339
[13:10:16.818] iteration 287 : loss : 0.355077, loss_weight: 0.000086, loss_haus: 0.043315, loss_seg: 0.297080, loss_dice: 0.342019
[13:10:18.434] iteration 288 : loss : 0.232180, loss_weight: 0.000086, loss_haus: 0.051129, loss_seg: 0.201721, loss_dice: 0.216777
[13:10:20.692] iteration 289 : loss : 0.132920, loss_weight: 0.000086, loss_haus: 0.042166, loss_seg: 0.184264, loss_dice: 0.120200
[13:10:22.302] iteration 290 : loss : 0.294673, loss_weight: 0.000086, loss_haus: 0.057471, loss_seg: 0.259105, loss_dice: 0.277362
[13:10:23.943] iteration 291 : loss : 0.192114, loss_weight: 0.000086, loss_haus: 0.052487, loss_seg: 0.213415, loss_dice: 0.176299
[13:10:25.574] iteration 292 : loss : 0.131513, loss_weight: 0.000086, loss_haus: 0.043315, loss_seg: 0.143452, loss_dice: 0.118449
[13:10:27.238] iteration 293 : loss : 0.236362, loss_weight: 0.000086, loss_haus: 0.051529, loss_seg: 0.239220, loss_dice: 0.220831
[13:10:28.887] iteration 294 : loss : 0.179717, loss_weight: 0.000086, loss_haus: 0.043654, loss_seg: 0.200066, loss_dice: 0.166545
[13:10:30.531] iteration 295 : loss : 0.168574, loss_weight: 0.000086, loss_haus: 0.041017, loss_seg: 0.188502, loss_dice: 0.156188
[13:10:32.147] iteration 296 : loss : 0.147466, loss_weight: 0.000086, loss_haus: 0.039272, loss_seg: 0.200321, loss_dice: 0.135610
[13:10:33.782] iteration 297 : loss : 0.176313, loss_weight: 0.000086, loss_haus: 0.046063, loss_seg: 0.210049, loss_dice: 0.162406
[13:10:35.437] iteration 298 : loss : 0.209110, loss_weight: 0.000086, loss_haus: 0.051784, loss_seg: 0.264574, loss_dice: 0.193499
[13:10:37.083] iteration 299 : loss : 0.267302, loss_weight: 0.000086, loss_haus: 0.056330, loss_seg: 0.235590, loss_dice: 0.250324
[13:10:38.715] iteration 300 : loss : 0.159413, loss_weight: 0.000086, loss_haus: 0.040550, loss_seg: 0.221204, loss_dice: 0.147176
[13:10:41.105] iteration 301 : loss : 0.170804, loss_weight: 0.000110, loss_haus: 0.035447, loss_seg: 0.176903, loss_dice: 0.160075
[13:10:42.771] iteration 302 : loss : 0.166457, loss_weight: 0.000110, loss_haus: 0.039377, loss_seg: 0.188218, loss_dice: 0.154561
[13:10:44.419] iteration 303 : loss : 0.183462, loss_weight: 0.000110, loss_haus: 0.038031, loss_seg: 0.198082, loss_dice: 0.171973
[13:10:46.074] iteration 304 : loss : 0.124369, loss_weight: 0.000110, loss_haus: 0.034078, loss_seg: 0.119478, loss_dice: 0.114071
[13:10:47.694] iteration 305 : loss : 0.146686, loss_weight: 0.000110, loss_haus: 0.041990, loss_seg: 0.221968, loss_dice: 0.134020
[13:10:49.314] iteration 306 : loss : 0.107673, loss_weight: 0.000110, loss_haus: 0.035844, loss_seg: 0.117480, loss_dice: 0.096857
[13:10:50.962] iteration 307 : loss : 0.249662, loss_weight: 0.000110, loss_haus: 0.063252, loss_seg: 0.288213, loss_dice: 0.230622
[13:10:52.593] iteration 308 : loss : 0.127506, loss_weight: 0.000110, loss_haus: 0.036365, loss_seg: 0.199458, loss_dice: 0.116533
[13:10:54.233] iteration 309 : loss : 0.177691, loss_weight: 0.000110, loss_haus: 0.037848, loss_seg: 0.136380, loss_dice: 0.166276
[13:10:55.899] iteration 310 : loss : 0.151381, loss_weight: 0.000110, loss_haus: 0.065524, loss_seg: 0.211723, loss_dice: 0.131660
[13:10:57.558] iteration 311 : loss : 0.334099, loss_weight: 0.000110, loss_haus: 0.057955, loss_seg: 0.289521, loss_dice: 0.316649
[13:10:59.223] iteration 312 : loss : 0.193538, loss_weight: 0.000110, loss_haus: 0.050028, loss_seg: 0.212512, loss_dice: 0.178463
[13:11:01.639] iteration 313 : loss : 0.337930, loss_weight: 0.000110, loss_haus: 0.066397, loss_seg: 0.360132, loss_dice: 0.317946
[13:11:03.256] iteration 314 : loss : 0.339424, loss_weight: 0.000110, loss_haus: 0.057810, loss_seg: 0.447854, loss_dice: 0.322008
[13:11:04.882] iteration 315 : loss : 0.243531, loss_weight: 0.000110, loss_haus: 0.048906, loss_seg: 0.161816, loss_dice: 0.228784
[13:11:06.576] iteration 316 : loss : 0.211458, loss_weight: 0.000110, loss_haus: 0.059819, loss_seg: 0.376457, loss_dice: 0.193433
[13:11:08.199] iteration 317 : loss : 0.261125, loss_weight: 0.000110, loss_haus: 0.064011, loss_seg: 0.481806, loss_dice: 0.241841
[13:11:09.848] iteration 318 : loss : 0.218556, loss_weight: 0.000110, loss_haus: 0.047417, loss_seg: 0.258886, loss_dice: 0.204247
[13:11:11.482] iteration 319 : loss : 0.224459, loss_weight: 0.000110, loss_haus: 0.042241, loss_seg: 0.232393, loss_dice: 0.211707
[13:11:13.136] iteration 320 : loss : 0.247371, loss_weight: 0.000110, loss_haus: 0.054197, loss_seg: 0.280937, loss_dice: 0.231030
[13:11:14.800] iteration 321 : loss : 0.128359, loss_weight: 0.000110, loss_haus: 0.039511, loss_seg: 0.178925, loss_dice: 0.116404
[13:11:16.391] iteration 322 : loss : 0.302123, loss_weight: 0.000110, loss_haus: 0.059780, loss_seg: 0.520884, loss_dice: 0.284102
[13:11:18.032] iteration 323 : loss : 0.190236, loss_weight: 0.000110, loss_haus: 0.037315, loss_seg: 0.207860, loss_dice: 0.178954
[13:11:19.682] iteration 324 : loss : 0.239459, loss_weight: 0.000110, loss_haus: 0.038316, loss_seg: 0.195806, loss_dice: 0.227879
[13:11:21.948] iteration 325 : loss : 0.184745, loss_weight: 0.000110, loss_haus: 0.038750, loss_seg: 0.197457, loss_dice: 0.173034
[13:11:23.579] iteration 326 : loss : 0.224525, loss_weight: 0.000110, loss_haus: 0.056177, loss_seg: 0.250848, loss_dice: 0.207596
[13:11:25.187] iteration 327 : loss : 0.221634, loss_weight: 0.000110, loss_haus: 0.037165, loss_seg: 0.206743, loss_dice: 0.210410
[13:11:26.883] iteration 328 : loss : 0.150986, loss_weight: 0.000110, loss_haus: 0.044423, loss_seg: 0.163381, loss_dice: 0.137589
[13:11:28.470] iteration 329 : loss : 0.309823, loss_weight: 0.000110, loss_haus: 0.057568, loss_seg: 0.172893, loss_dice: 0.292485
[13:11:30.117] iteration 330 : loss : 0.165101, loss_weight: 0.000110, loss_haus: 0.041394, loss_seg: 0.181404, loss_dice: 0.152617
[13:11:31.755] iteration 331 : loss : 0.169582, loss_weight: 0.000110, loss_haus: 0.055665, loss_seg: 0.218650, loss_dice: 0.152817
[13:11:33.416] iteration 332 : loss : 0.267416, loss_weight: 0.000110, loss_haus: 0.062496, loss_seg: 0.303473, loss_dice: 0.248602
[13:11:35.063] iteration 333 : loss : 0.120831, loss_weight: 0.000110, loss_haus: 0.038608, loss_seg: 0.172406, loss_dice: 0.109191
[13:11:36.675] iteration 334 : loss : 0.268077, loss_weight: 0.000110, loss_haus: 0.041207, loss_seg: 0.181341, loss_dice: 0.255651
[13:11:38.276] iteration 335 : loss : 0.188381, loss_weight: 0.000110, loss_haus: 0.032530, loss_seg: 0.143809, loss_dice: 0.178556
[13:11:39.923] iteration 336 : loss : 0.117951, loss_weight: 0.000110, loss_haus: 0.042168, loss_seg: 0.177538, loss_dice: 0.105239
[13:11:42.171] iteration 337 : loss : 0.207179, loss_weight: 0.000110, loss_haus: 0.045580, loss_seg: 0.195700, loss_dice: 0.193441
[13:11:43.848] iteration 338 : loss : 0.179648, loss_weight: 0.000110, loss_haus: 0.042401, loss_seg: 0.155919, loss_dice: 0.166859
[13:11:45.465] iteration 339 : loss : 0.364575, loss_weight: 0.000110, loss_haus: 0.058082, loss_seg: 0.266562, loss_dice: 0.347078
[13:11:47.119] iteration 340 : loss : 0.151362, loss_weight: 0.000110, loss_haus: 0.042471, loss_seg: 0.157600, loss_dice: 0.138547
[13:11:48.743] iteration 341 : loss : 0.123155, loss_weight: 0.000110, loss_haus: 0.042820, loss_seg: 0.191440, loss_dice: 0.110230
[13:11:50.370] iteration 342 : loss : 0.128978, loss_weight: 0.000110, loss_haus: 0.036451, loss_seg: 0.158330, loss_dice: 0.117955
